,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
70,2019-05-12,49,50,45,63,25,0,68,71,32,66,0,33,61,46,30,30,46,32,67,32,40,97,45,19,0,44,46,60,42,68,66,14,51,100,22,0,66,55,26,68,61,48,39,52,30,62,9,69,89,39
71,2019-05-19,0,55,50,51,57,23,58,76,74,52,0,36,20,41,44,42,37,78,69,33,26,94,48,9,16,90,42,54,68,63,22,55,54,71,43,16,24,22,11,61,21,46,27,31,7,31,0,73,53,27
72,2019-05-26,33,45,57,40,36,45,74,51,52,48,40,54,48,37,29,34,36,56,63,34,26,75,42,26,11,61,40,59,55,55,21,0,47,35,21,16,46,60,25,30,20,68,17,50,15,29,27,74,47,51
73,2019-06-02,34,53,54,24,40,0,62,73,50,66,92,26,28,42,14,47,35,49,71,36,27,48,46,18,6,71,44,58,67,54,25,14,40,55,52,59,39,52,20,40,0,45,31,0,47,10,44,72,55,32
74,2019-06-09,45,42,66,30,63,76,59,80,33,65,0,40,35,48,29,38,54,40,65,45,41,52,50,90,5,71,32,66,41,61,41,65,53,36,31,37,35,36,24,43,87,53,21,61,39,29,27,100,36,60
75,2019-06-16,60,52,67,59,75,17,64,67,34,66,0,67,43,51,30,57,39,17,68,39,14,44,45,28,5,33,33,68,63,80,71,13,20,48,64,49,45,15,20,48,0,41,21,52,58,48,37,81,72,42
76,2019-06-23,30,42,58,48,92,17,69,69,36,27,0,44,37,45,16,50,42,48,58,37,0,81,48,19,5,78,27,61,34,82,20,27,39,50,54,12,38,25,11,47,0,53,11,41,16,0,0,74,69,34
77,2019-06-30,15,42,52,42,35,0,65,54,48,54,0,54,31,53,47,58,30,0,64,31,29,44,44,57,5,38,28,59,77,60,20,39,36,64,0,48,66,30,9,48,43,55,21,30,8,86,0,76,46,46
78,2019-07-07,0,37,57,18,53,20,53,71,57,75,42,60,93,44,100,65,33,41,56,34,13,63,48,46,5,49,34,65,56,83,60,13,31,28,66,13,89,54,24,23,0,76,11,50,40,20,28,74,55,39
79,2019-07-14,33,36,60,37,43,100,55,64,14,43,0,65,52,47,17,19,40,33,54,32,14,25,55,84,5,53,26,62,78,75,50,13,54,28,76,64,52,65,6,48,22,66,33,61,50,39,28,73,55,51
80,2019-07-21,53,43,46,51,46,0,57,72,20,53,0,45,30,37,17,54,41,17,60,37,29,49,54,75,0,33,32,59,60,90,62,78,31,30,44,27,44,56,20,12,88,67,22,31,42,30,37,77,41,39
81,2019-07-28,72,57,79,36,56,20,53,71,20,80,0,30,37,52,48,49,41,65,69,28,72,36,61,28,0,63,40,71,23,96,52,0,35,27,43,14,58,25,15,37,43,60,34,21,33,29,66,84,74,63
82,2019-08-04,18,42,36,19,68,22,57,71,28,69,45,39,51,49,46,43,52,63,71,37,28,25,52,64,11,58,54,61,37,66,72,51,53,12,10,28,53,56,10,58,22,46,23,21,31,39,9,79,60,38
83,2019-08-11,19,50,58,61,88,49,56,62,78,68,0,39,57,53,86,21,44,60,100,41,41,38,67,44,0,44,38,66,49,72,42,13,77,57,10,15,45,41,12,36,22,65,19,0,7,47,21,77,41,48
84,2019-08-18,0,29,65,59,63,0,62,81,62,36,41,49,43,61,43,14,49,30,82,31,0,50,61,45,0,65,43,53,41,64,31,37,38,11,31,67,67,61,17,47,0,65,27,51,83,0,18,79,66,74
85,2019-08-25,49,35,40,76,67,0,62,67,100,66,84,49,50,48,44,28,67,46,77,25,26,49,71,45,0,69,52,62,62,57,30,50,48,11,32,13,66,46,13,36,21,61,16,20,59,19,9,78,36,48
86,2019-09-01,16,40,57,40,58,0,75,83,87,75,40,55,55,53,14,55,75,87,78,41,39,66,49,35,5,40,34,64,53,67,50,0,45,55,51,40,59,64,14,52,42,55,42,61,35,9,27,80,52,54
87,2019-09-08,31,42,54,46,18,19,70,60,62,44,0,53,62,59,0,26,62,30,71,42,25,65,60,44,18,56,48,68,57,77,20,37,58,44,62,0,42,24,18,92,64,96,55,31,58,19,45,81,46,54
88,2019-09-15,76,45,43,53,77,0,70,70,56,50,0,38,41,65,29,34,55,46,79,37,38,69,75,26,0,43,42,60,26,58,68,24,73,57,62,13,50,49,11,84,21,100,41,20,22,0,17,74,64,36
89,2019-09-22,59,43,42,97,49,18,63,78,77,46,0,38,60,63,14,21,47,53,75,37,13,59,65,33,16,52,43,67,86,70,67,36,79,34,20,38,66,54,14,56,0,58,10,60,100,9,17,73,61,19
90,2019-09-29,0,40,62,27,52,19,58,80,41,59,0,59,19,86,14,49,46,30,66,36,53,84,71,24,5,35,46,54,13,64,29,48,55,12,0,26,57,50,65,40,20,42,20,20,36,35,25,69,81,58
91,2019-10-06,15,46,57,78,48,0,56,69,41,47,0,44,13,83,14,42,51,23,78,48,13,35,54,67,0,47,44,56,100,78,48,48,48,35,63,39,79,59,29,61,60,59,20,20,28,19,34,69,50,52
92,2019-10-13,60,33,47,17,45,54,56,77,56,40,0,33,45,81,30,21,40,39,68,42,37,54,46,67,11,86,41,60,46,73,10,100,60,45,50,67,50,45,21,38,61,54,26,78,35,10,17,71,96,100
93,2019-10-20,15,33,47,100,59,18,54,76,35,26,43,43,57,100,0,26,35,83,69,39,37,17,79,67,5,65,45,57,66,55,40,13,64,33,20,40,89,65,23,63,20,50,31,59,42,18,25,72,35,57
94,2019-10-27,15,26,61,39,40,19,48,59,54,61,45,33,32,81,28,55,46,37,80,40,25,41,90,9,5,51,55,61,53,53,81,25,52,68,64,40,32,53,19,50,38,47,20,30,15,36,34,70,40,29
