,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
56,2019-02-03,56,58,92,80,78,60,63,86,94,45,64,94,80,90,84,36,83,62,84,97,37,51,43,78,89,59,96,32,31,54,69,57,90,81,88,83,30,68,90,71,61,70,79,63,83,29,75,81,47,88
57,2019-02-10,70,67,91,85,74,76,71,73,87,44,30,98,91,91,100,49,93,72,90,88,45,57,37,72,92,67,95,30,42,51,71,43,92,100,82,87,37,65,88,65,66,69,74,69,87,32,69,81,68,90
58,2019-02-17,69,70,91,74,80,58,78,86,80,36,50,92,89,100,82,52,88,73,82,87,45,61,41,67,95,58,100,37,36,58,80,46,80,65,96,86,34,64,95,71,69,73,66,74,85,27,72,81,79,86
59,2019-02-24,67,68,89,99,74,69,74,81,80,55,49,86,97,81,80,45,86,54,87,95,50,65,41,85,87,79,93,36,36,50,79,37,77,94,72,76,36,60,100,76,66,72,64,61,86,26,71,84,84,88
60,2019-03-03,71,55,91,92,75,74,61,86,94,67,34,84,87,87,100,45,85,59,89,91,46,60,40,75,91,66,96,36,47,56,76,35,89,77,75,69,41,61,91,63,67,68,72,55,76,26,73,83,84,77
61,2019-03-10,77,71,92,100,91,74,78,81,76,88,53,92,82,87,93,43,84,68,91,90,57,72,42,73,90,52,92,30,62,51,89,40,100,84,76,83,67,60,87,72,66,65,62,69,93,24,77,80,88,78
62,2019-03-17,100,93,87,77,97,54,84,79,86,82,49,85,80,83,90,40,88,60,84,91,56,65,40,85,60,59,96,32,57,52,85,46,79,91,81,95,100,47,94,72,72,74,72,58,88,21,71,79,93,65
63,2019-03-24,61,100,96,87,92,68,87,81,76,94,38,78,87,93,89,44,83,57,88,86,68,55,43,82,62,64,93,36,42,61,64,37,81,92,80,77,96,42,92,69,63,63,59,63,78,22,73,80,80,72
64,2019-03-31,53,74,91,66,80,76,99,85,73,85,79,71,62,65,83,43,90,53,87,85,70,50,41,88,72,73,62,69,79,58,72,39,62,67,76,86,86,36,48,77,85,81,60,72,83,34,67,82,85,74
65,2019-04-07,52,86,90,60,57,60,94,81,66,92,51,73,69,60,71,42,91,40,82,86,49,55,39,83,82,67,69,76,82,56,67,35,71,58,79,88,80,37,42,79,77,86,57,64,89,27,75,83,76,80
66,2019-04-14,63,80,76,59,78,57,78,78,68,86,73,63,71,51,91,42,69,48,72,74,48,36,39,64,84,64,61,86,78,41,77,38,65,67,62,77,53,33,50,76,64,85,51,67,83,25,78,75,74,82
67,2019-04-21,56,77,78,66,85,62,88,76,59,75,65,71,76,48,90,37,73,48,72,87,60,42,38,67,86,52,56,93,75,41,67,35,59,74,71,81,68,38,40,67,50,79,44,59,73,30,67,80,71,82
68,2019-04-28,59,73,90,66,76,59,83,81,65,76,100,68,90,55,68,33,82,50,75,86,52,40,39,77,66,62,65,87,74,53,60,49,60,65,98,82,66,36,45,74,41,78,51,70,85,27,67,85,74,82
69,2019-05-05,53,77,85,64,67,75,87,80,58,79,47,83,65,57,62,36,80,51,78,85,63,39,43,70,70,66,66,83,88,56,76,58,73,77,80,88,44,37,43,88,76,75,40,60,80,28,70,81,83,79
70,2019-05-12,68,82,81,58,72,69,85,76,60,81,52,68,80,52,72,40,88,48,82,80,68,62,52,59,69,78,66,81,82,49,72,71,66,65,78,82,59,32,50,98,71,92,45,73,68,39,73,79,74,68
71,2019-05-19,58,81,88,52,65,59,91,76,63,84,67,80,70,56,70,34,87,54,78,75,55,59,90,69,61,73,64,90,84,57,63,46,66,82,81,65,67,33,41,80,77,82,42,64,60,42,68,76,76,85
72,2019-05-26,55,77,91,58,54,60,86,75,50,75,67,73,69,53,66,38,84,58,71,79,54,31,49,72,63,71,62,88,77,58,57,48,63,62,87,62,62,33,44,88,64,88,41,58,70,45,61,75,88,80
73,2019-06-02,39,92,93,56,65,64,93,81,62,78,54,64,72,54,72,36,90,45,71,82,51,22,44,73,58,64,66,83,80,53,54,45,57,83,82,52,60,69,46,84,67,77,43,54,60,40,41,74,69,80
74,2019-06-09,47,82,87,51,66,60,86,79,71,79,47,69,80,60,55,47,89,51,70,84,43,30,42,76,62,77,61,85,89,49,67,48,71,67,78,65,51,75,38,75,74,80,49,52,67,44,50,68,81,79
75,2019-06-16,40,70,89,64,52,44,72,76,59,72,47,56,66,51,62,36,76,41,70,81,53,38,41,61,63,78,65,87,90,46,72,51,66,54,73,69,52,94,40,90,59,75,46,59,70,45,51,71,74,70
76,2019-06-23,50,81,84,59,59,68,75,68,47,77,34,49,53,48,71,49,73,53,62,78,56,27,43,56,66,60,60,76,66,44,72,47,54,54,92,51,63,95,38,76,67,71,47,51,59,48,47,66,74,73
77,2019-06-30,44,75,81,48,55,67,69,62,43,73,43,56,50,51,70,64,76,46,65,78,44,24,40,51,69,62,52,81,80,38,72,48,59,51,74,59,51,88,36,64,65,72,45,64,60,41,54,64,70,72
78,2019-07-07,39,65,78,57,60,97,65,65,48,71,47,68,48,51,60,71,68,56,59,81,49,28,40,62,62,69,52,87,75,39,73,50,66,54,69,67,55,95,39,75,59,79,58,61,75,44,51,71,79,79
79,2019-07-14,47,72,81,58,54,69,62,65,49,54,64,75,62,49,53,100,70,51,60,75,48,37,42,54,61,63,50,86,66,39,65,43,59,49,68,78,59,76,32,78,58,75,51,63,72,43,61,67,76,73
80,2019-07-21,38,65,89,56,51,61,63,71,44,58,52,78,45,42,65,56,67,41,57,68,42,60,42,47,58,63,47,73,66,39,71,41,44,60,92,80,43,73,31,72,69,67,50,58,73,43,71,67,72,94
