,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
48,2018-12-09,92,69,83,83,80,56,87,100,72,82,69,82,99,82,85,97,74,92,43,83,80,42,87,94,67,87,85,85,90,77,69,100,62,88,76,83,85,55,93,98,69,85,85,19,93,91,82,100,48,77
49,2018-12-16,91,74,83,77,83,55,87,99,73,78,57,84,89,85,86,73,73,77,47,82,84,38,88,78,71,92,86,86,84,81,79,95,60,79,81,92,90,56,91,96,81,86,70,18,83,93,83,99,49,75
50,2018-12-23,99,90,89,97,89,49,100,98,76,92,73,100,100,100,89,90,77,84,55,93,79,38,95,94,67,89,89,86,79,85,77,94,70,84,89,86,97,51,100,100,100,90,74,22,86,87,79,89,50,75
51,2018-12-30,82,82,86,84,84,57,87,85,78,83,74,93,91,88,81,84,75,81,51,76,74,37,91,79,69,81,88,81,75,80,81,90,63,94,70,83,88,49,93,86,90,100,77,20,82,74,79,81,51,63
52,2019-01-06,96,71,79,77,72,51,81,81,69,74,69,72,87,73,74,83,73,68,39,78,80,40,91,88,63,87,79,91,73,76,74,86,62,86,70,73,82,48,90,71,66,82,72,16,79,84,71,86,48,56
53,2019-01-13,92,70,75,74,86,54,81,89,71,74,52,71,84,73,77,72,74,85,42,80,83,43,91,86,64,69,78,88,80,77,75,78,62,81,70,79,79,54,85,81,65,80,70,20,76,83,77,85,48,59
54,2019-01-20,83,72,77,75,85,60,81,84,70,72,54,71,87,73,83,86,71,71,42,82,100,41,90,90,60,79,81,82,89,74,86,82,62,90,73,83,76,48,83,82,73,78,82,20,83,84,75,84,49,61
55,2019-01-27,79,68,85,86,76,49,76,84,69,73,44,69,83,80,84,73,74,76,41,74,58,44,87,72,63,89,79,26,62,74,71,79,63,87,80,79,79,49,85,80,68,82,66,20,89,68,72,85,56,68
56,2019-02-03,78,71,86,87,84,56,76,83,80,67,26,71,85,78,89,74,77,78,49,84,37,43,84,80,69,73,82,15,51,73,71,89,64,94,82,78,81,49,91,81,67,80,69,18,96,64,75,88,68,63
57,2019-02-10,80,70,88,67,76,54,76,82,73,64,41,71,85,80,82,78,77,99,43,81,44,46,85,80,68,76,80,15,47,74,72,86,67,87,85,80,82,54,89,79,64,79,67,20,91,65,79,88,44,63
